Date,country,crypto,interest,country_code,iso3,name,region,lon,lat,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2022-01-30,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,389.20220947265625,389.2471923828125,373.0362854003906,377.6129150390625,1289330238,-0.029603948772118027,-0.030050990581637425,0.02985126814184451,0.04507378618337482,0.0008763937829021884,0.27331115316562893
2022-02-06,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,414.2172546386719,421.1134338378906,408.6130676269531,419.5455627441406,1427593921,0.012905722789881002,0.01282315360074618,0.03801921334176851,0.04637798090723653,0.00016655768072925387,0.30598533324353605
2022-02-13,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,403.2715759277344,406.7127685546875,395.65533447265625,398.88677978515625,1151509777,-0.011162803013252454,-0.011225574674421519,0.033645773126859686,0.04280918494001239,0.00012460817111267805,0.2898878809829551
2022-02-20,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,400.0033874511719,400.1314392089844,376.0079650878906,380.825927734375,1431745519,-0.048038894688292366,-0.04923110079040423,0.042796042275727704,0.038760567262330965,0.0023077354028728445,0.2758147526554014
2022-02-27,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,373.5999755859375,380.9590759277344,359.6255187988281,360.5310363769531,1600855952,-0.03508128260176202,-0.03571141186615474,0.03965751400925183,0.036857543542932414,0.0012306963889846907,0.26000084699559595
2022-03-06,US,BNB,8,US,USA,United States,Americas,-77.0369,38.9072,384.9118041992188,387.1640930175781,373.0179443359375,375.0111999511719,1305295273,-0.025624408775144825,-0.025958432396856003,0.0529778767326815,0.04019399040696188,0.0006566103250757191,0.2712838805762367
2022-03-13,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,372.60888671875,376.9284057617188,361.15087890625,361.8498229980469,1242011950,-0.029191487640569447,-0.02962603677152129,0.028468506319578254,0.0385829597146606,0.0008521429506695188,0.2610284537387956
2022-03-20,US,BNB,7,US,USA,United States,Americas,-77.0369,38.9072,399.9197387695313,400.6107177734375,386.7667236328125,390.7683715820313,1334193471,-0.022721255440128707,-0.02298336101960002,0.020838692407596223,0.03609075134175625,0.0005162554487755784,0.2835619667826281
2022-03-27,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,415.9313659667969,431.0255737304688,412.3829040527344,430.5032653808594,1499505093,0.035063167425595454,0.03446245618407434,0.012757328236603445,0.03134192276428121,0.0012294257099153382,0.3145236433381058
2022-04-03,US,BNB,6,US,USA,United States,Americas,-77.0369,38.9072,436.8658142089844,455.22845458984375,432.82171630859375,450.348876953125,2128734028,0.030651928359754166,0.030191542174506866,0.026459064985785295,0.023183728859497755,0.0009395407121715017,0.3299874673930289
2022-04-10,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,427.1497497558594,429.3641052246094,418.5906677246094,418.5906677246094,1410282903,-0.020045222706002175,-0.02024885400063082,0.03128013797717259,0.024385503821712815,0.00040181095333322514,0.30524127310111193
2022-04-17,US,BNB,6,US,USA,United States,Americas,-77.0369,38.9072,417.4115295410156,417.8806762695313,406.1683044433594,407.3777160644531,1088306780,-0.02419463427235835,-0.024492132816951603,0.03510950390317492,0.027174727105704174,0.0005853803275731773,0.2965040713788261
2022-04-24,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,401.5250244140625,405.4305725097656,398.34661865234375,399.1053771972656,1222468479,-0.006341523679793237,-0.006361716555417255,0.018309333473664778,0.02754297359763381,4.0214922581378363e-05,0.290058213447007
2022-05-01,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,377.7656555175781,391.0769958496094,377.2899475097656,390.281982421875,1553846706,0.03312659103996096,0.03258972961854622,0.03605968692810549,0.02928255316937851,0.001097371033928822,0.2831829693217794
2022-05-08,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,365.7330017089844,366.5095825195313,351.1437683105469,355.39874267578125,1875845651,-0.02812637880644464,-0.028529502323140235,0.034477953273759576,0.029598393616309403,0.0007910931847636182,0.256001731800576
2022-05-15,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,297.3973693847656,312.1765441894531,286.6437683105469,312.0077209472656,1611088257,0.049161824510043584,0.047991583016979575,0.1008657520170196,0.05222845165821129,0.002416884989156322,0.22219117760677998
2022-05-22,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,312.488037109375,322.8570251464844,311.82733154296875,319.6090087890625,1604297406,0.022860004217255314,0.02260262933243253,0.04615706897451851,0.05582638085376902,0.0005225797928129308,0.22811414840303618
2022-05-29,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,307.7525329589844,307.94439697265625,299.3061828613281,305.9750671386719,1208835000,-0.005978785893535288,-0.00599673039388242,0.03160721461166389,0.056031920875072534,3.574588076073655e-05,0.2174904962122733
2022-06-05,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,301.597900390625,301.9407653808594,295.4252624511719,298.9347229003906,779603321,-0.008939432401284142,-0.008979628862122434,0.03727907128848483,0.055952628891270936,7.991345165712876e-05,0.2120046161631535
2022-06-12,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,269.6625671386719,271.3798828125,251.99143981933597,255.9508819580078,1380200465,-0.05022920429644817,-0.05153459117775137,0.02326397974063355,0.03554973179380853,0.0025229729642543275,0.17851133977217928
2022-06-19,US,BNB,6,US,USA,United States,Americas,-77.0369,38.9072,196.95579528808597,216.0824737548828,190.1214904785156,214.9205322265625,1333254615,0.09072909479370694,0.08684636693711788,0.08480982999746789,0.0477335405005238,0.00823176864208546,0.1465402358911716
2022-06-26,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,239.61257934570312,244.66546630859372,233.63218688964844,233.85874938964844,823875890,-0.02433098233571962,-0.024631871329271863,0.03512842535202923,0.048721963165109815,0.0005919967014211001,0.1612970125748973
2022-07-03,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,218.04757690429688,219.7887115478516,214.4644927978516,218.98031616210935,724525676,0.004334545417899571,0.00432517833418808,0.01682715289629446,0.04601316373844054,1.878828397983417e-05,0.14970364480158457
2022-07-10,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,243.2509307861328,243.3271331787109,232.1019744873047,234.65557861328125,881096013,-0.035296238697495874,-0.03593420787832366,0.029443759332373816,0.04847442205338591,0.0012458244661906052,0.16191790686536597
2022-07-17,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,249.64080810546875,255.29649353027344,246.9508056640625,247.84848022460935,1050861669,-0.006992927475444888,-0.007017492581104819,0.033803182205512185,0.03673228383738059,4.8901034676832015e-05,0.17219789791268642
2022-07-24,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,259.473876953125,265.8866882324219,257.4329528808594,261.8648681640625,913146574,0.009257024513048773,0.00921444085852089,0.034356931228867356,0.028425311283875425,8.569250283518586e-05,0.183119554632208
2022-07-31,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,287.5772399902344,296.210205078125,282.6093139648437,283.5794677734375,1313531523,-0.013760583758155365,-0.013856138193353015,0.05186477094640032,0.03493559462227722,0.00018935366536520923,0.20003970579810842
2022-08-07,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,315.12310791015625,325.1716613769531,309.0248718261719,322.921142578125,1012978419,0.024922274683756962,0.024616780138341312,0.021059459088154594,0.03495157827721071,0.0006211197754126331,0.23069498366598198
2022-08-14,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,323.9740905761719,330.8052978515625,316.6592712402344,317.98663330078125,936178150,-0.018166275731144266,-0.018333308519659454,0.012313848948168508,0.03218641294004165,0.00033001357393996114,0.22684998332500642
2022-08-21,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,283.6390991210937,303.6579284667969,283.6390991210937,302.0562744140625,1249205607,0.06472884148623437,0.06272015780991796,0.040373917841397766,0.03367759901474953,0.004189822920150055,0.21443694853094306
2022-08-28,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,277.8034362792969,283.6283264160156,276.2508850097656,276.2508850097656,758285305,-0.005582004705700361,-0.005597642313919622,0.028132612884149224,0.027908061996184085,3.115877653446097e-05,0.19432922849602616
2022-09-04,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,277.78192138671875,279.8131408691406,275.4532165527344,278.84185791015625,512014471,0.0038386535049410586,0.0038313046749798314,0.016668661849780466,0.025406518963084795,1.4735260730996274e-05,0.1963481307060597
2022-09-11,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,296.91973876953125,297.8752136230469,291.3034973144531,295.161865234375,700835025,-0.00608544866850369,-0.006104040475953669,0.03688561886889693,0.03020553110134677,3.703268549699334e-05,0.20906478198776995
2022-09-18,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,279.2207336425781,279.6207580566406,264.74365234375,266.31317138671875,789437105,-0.0463247567713122,-0.04743208139133979,0.029511701708115786,0.030613982393311295,0.002145983089921236,0.18658570018925574
2022-09-25,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,275.1043395996094,279.2016906738281,271.6731262207031,274.0612487792969,640533920,-0.003903995236719804,-0.0039116357182091424,0.02045037310878106,0.026079710442157948,1.5241178808330918e-05,0.19262305031708943
2022-10-02,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,282.8950500488281,287.3795166015625,279.9544372558594,284.43310546875,556343468,0.005519062325799684,0.0055038881073569985,0.014692240893579124,0.0258976429564757,3.0460048956061417e-05,0.2007048656032822
2022-10-09,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,276.4495544433594,279.280029296875,275.4630432128906,278.2380676269531,570350814,0.006396702635010909,0.006376330562617286,0.020478275941699063,0.021549142722418112,4.091780460075551e-05,0.19587765355943582
2022-10-16,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,268.4115905761719,273.7430419921875,268.3623046875,272.5199584960937,563344666,0.015334622313763147,0.015218235318594741,0.011655018917018001,0.01858352652350158,0.0002351506415057626,0.19142206733552564
2022-10-23,US,BNB,3,US,USA,United States,Americas,-77.0369,38.9072,270.47998046875,276.5697937011719,269.1025390625,276.0081787109375,483765500,0.020440316856277452,0.02023421734022537,0.01090831617909352,0.014062051317537518,0.00041780655318502015,0.19414011023739083
2022-10-30,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,304.2299194335937,318.0692749023437,302.53436279296875,313.7547912597656,1451550019,0.031348691001577444,0.030867354452931886,0.02077441234590511,0.017530634787370426,0.0009827404275123827,0.22355250566793358
2022-11-06,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,349.28814697265625,354.48809814453125,339.1924133300781,339.3893737792969,1143505730,-0.028244077905369203,-0.028650615010972002,0.037313742429674376,0.023036530307963415,0.0007977279367245648,0.24352713191515002
2022-11-13,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,282.3652648925781,286.08447265625,274.0527038574219,276.5794372558594,956106804,-0.020407362535059592,-0.020618469790943096,0.09460740345664939,0.050257214133034654,0.00041646044563735385,0.1945852384510705
2022-11-20,US,BNB,3,US,USA,United States,Americas,-77.0369,38.9072,272.4302978515625,273.6504821777344,262.5552978515625,264.2351379394531,720361905,-0.029965515066390336,-0.030423656638699254,0.017183208734465376,0.05080669490561072,0.0008979320931940662,0.18496648359359943
2022-11-27,US,BNB,3,US,USA,United States,Americas,-77.0369,38.9072,311.3720397949219,316.2198791503906,307.1563720703125,307.4292907714844,793779029,-0.012714560785889062,-0.012796082560075944,0.05098862920717208,0.05568288911278282,0.00016166005597806788,0.21862363631795542
2022-12-04,US,BNB,3,US,USA,United States,Americas,-77.0369,38.9072,290.5531005859375,292.3376159667969,288.5040588378906,292.2882995605469,633441009,0.005937293650687847,0.005919737379624415,0.022683809955920415,0.053514529005825796,3.5251455894498224e-05,0.20682568172983462
2022-12-11,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,288.1442565917969,290.9364318847656,284.18829345703125,284.3904113769531,496833486,-0.012962427685971223,-0.01304717308572663,0.015734068497573903,0.030754911068217962,0.00016802453151403327,0.20067159810122878
2022-12-18,US,BNB,3,US,USA,United States,Americas,-77.0369,38.9072,242.51690673828125,253.33969116210935,240.0365295410156,251.1563873291016,925487110,0.03557139845300239,0.034953350179555656,0.050564397571866725,0.03819929027003406,0.0012653243879022608,0.17477543971670845
2022-12-25,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,244.6363983154297,245.73098754882807,241.70050048828125,243.14149475097656,298063868,-0.006107182477719797,-0.006125907594023067,0.0268578639058038,0.030436113614034442,3.729767781616772e-05,0.16853018553565602
2023-01-01,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,246.33290100097656,246.48580932617188,243.5752868652344,244.1369781494141,278651737,-0.00898001398721715,-0.009020577335043715,0.008140527921821223,0.028061086298347745,8.064065121061567e-05,0.16930587239554337
2023-01-08,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,261.2529296875,274.38507080078125,260.51690673828125,274.38507080078125,491734030,0.05014578853117757,0.04892900075135684,0.024542624194561394,0.031042825725510034,0.00251460010741358,0.19287537445167754
2023-01-15,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,305.3287353515625,305.76385498046875,292.9245910644531,302.0706481933594,562889882,-0.010386776191217417,-0.010441095211427689,0.01779051752149284,0.022662908290289125,0.000107885119646441,0.21444814866923267
2023-01-22,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,299.2391052246094,310.6024169921875,299.10357666015625,303.04644775390625,571771274,0.012648745333305067,0.012569418179656506,0.02701311002706261,0.020544107945484936,0.0001599907585068067,0.21520849776012468
2023-01-29,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,306.2362976074219,320.1185607910156,305.1980895996094,317.3362121582031,664644693,0.036219082504518774,0.035578591079703785,0.01837455565772333,0.021513074502632363,0.0013118219374691378,0.22634317112253008
2023-02-05,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,330.5582580566406,337.3205261230469,324.8794860839844,327.8693542480469,662969265,-0.00831094862576931,-0.008345677110928474,0.020989049635875414,0.02151419815552969,6.907186706017678e-05,0.2345506609965372
2023-02-12,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,310.6056213378906,320.23486328125,306.5174865722656,312.9296569824219,520994815,0.007448518244659752,0.007420915016660579,0.03055771584613292,0.0241264655445268,5.5480424041029196e-05,0.2229095559034445
2023-02-19,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,316.6196594238281,318.42645263671875,311.3098449707031,311.93585205078125,522437732,-0.014989314409795673,-0.015102789553962463,0.04325409048464425,0.027993894615736075,0.0002246795464757082,0.22213517691533197
2023-02-26,US,BNB,4,US,USA,United States,Americas,-77.0369,38.9072,302.3690185546875,309.5875549316406,300.9662475585937,308.9970703125,312320211,0.02186770420947015,0.02163203546646633,0.015202409242883725,0.02794660523177796,0.00047819648739287857,0.21984525989407414
2023-03-05,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,289.5206298828125,292.4590759277344,287.8759155273437,288.69970703125,287599378,-0.002777747617842441,-0.0027816127179309713,0.01175158481385031,0.02592990613701454,7.715881828429356e-06,0.2040294280958367
2023-03-12,US,BNB,5,US,USA,United States,Americas,-77.0369,38.9072,277.94403076171875,289.7134094238281,276.6386108398437,289.67578125,483074620,0.042143817027219255,0.04127995398693948,0.022316421157558938,0.024428782288378696,0.0017761013136237357,0.20478999120211006
